theta,a2,b2,z2,E2,machine_type,status,file_name
45,2.1,3.6,1.3,-3.1148950064671226,2,Done,C5_theta=45_a2=2.1_b2=3.6_z2=1.3_2.log
45,2.1,3.7,1.3,-2.92693191608123,1,Done,C5_theta=45_a2=2.1_b2=3.7_z2=1.3_2.log
30,-2.1,4.1,1.3,-1.5230985471280292,2,Done,C5_theta=30_a2=-2.1_b2=4.1_z2=1.3_2.log
30,-2.1,4.2,1.3,-1.630622385579045,1,Done,C5_theta=30_a2=-2.1_b2=4.2_z2=1.3_2.log
30,-2.1,4.3,1.3,-1.6524189454503355,1,Done,C5_theta=30_a2=-2.1_b2=4.3_z2=1.3_2.log
30,-2.0,4.3,1.3,-1.649981696595205,2,Done,C5_theta=30_a2=-2.0_b2=4.3_z2=1.3_2.log
30,-1.9,4.3,1.3,-1.630130417746841,2,Done,C5_theta=30_a2=-1.9_b2=4.3_z2=1.3_2.log
50,1.8,3.4,1.3,-3.471232835086994,1,Done,C5_theta=50_a2=1.8_b2=3.4_z2=1.3_2.log
50,1.7,3.3,1.3,-3.089238632601337,2,Done,C5_theta=50_a2=1.7_b2=3.3_z2=1.3_2.log
50,1.7,3.4,1.3,-3.31791331677232,1,Done,C5_theta=50_a2=1.7_b2=3.4_z2=1.3_2.log
50,1.7,3.5,1.3,-3.394980329918326,2,Done,C5_theta=50_a2=1.7_b2=3.5_z2=1.3_2.log
50,1.8,3.3,1.3,-3.3563332440244267,1,Done,C5_theta=50_a2=1.8_b2=3.3_z2=1.3_2.log
50,1.8,3.5,1.3,-3.464248021264212,2,Done,C5_theta=50_a2=1.8_b2=3.5_z2=1.3_2.log
50,1.9,3.3,1.3,-3.505616618014756,2,Done,C5_theta=50_a2=1.9_b2=3.3_z2=1.3_2.log
50,1.9,3.4,1.3,-3.5309171937260544,1,Done,C5_theta=50_a2=1.9_b2=3.4_z2=1.3_2.log
50,1.9,3.5,1.3,-3.460360596800456,1,Done,C5_theta=50_a2=1.9_b2=3.5_z2=1.3_2.log
35,-2.5,3.9,1.3,-1.5663132782792673,2,Done,C5_theta=35_a2=-2.5_b2=3.9_z2=1.3_2.log
35,-2.5,4.0,1.3,-1.6425777061085682,2,Done,C5_theta=35_a2=-2.5_b2=4.0_z2=1.3_2.log
35,-2.5,4.1,1.3,-1.64926382516569,2,Done,C5_theta=35_a2=-2.5_b2=4.1_z2=1.3_2.log
40,2.0,3.6,1.3,-2.8434931664232863,1,Done,C5_theta=40_a2=2.0_b2=3.6_z2=1.3_2.log
40,2.0,3.7,1.3,-2.761878588280524,1,Done,C5_theta=40_a2=2.0_b2=3.7_z2=1.3_2.log
40,2.0,3.8,1.3,-2.647570739223738,1,Done,C5_theta=40_a2=2.0_b2=3.8_z2=1.3_2.log
40,2.1,3.6,1.3,-2.9295059620926622,2,Done,C5_theta=40_a2=2.1_b2=3.6_z2=1.3_2.log
40,2.2,3.6,1.3,-2.928166228273767,2,Done,C5_theta=40_a2=2.2_b2=3.6_z2=1.3_2.log
0,-1.8,4.4,1.3,-1.3864802074531326,1,Done,C5_theta=0_a2=-1.8_b2=4.4_z2=1.3_2.log
0,-1.8,4.5,1.3,-1.5022921980416868,1,Done,C5_theta=0_a2=-1.8_b2=4.5_z2=1.3_2.log
0,-1.8,4.6,1.3,-1.5250726935628336,2,Done,C5_theta=0_a2=-1.8_b2=4.6_z2=1.3_2.log
45,1.9,3.4,1.3,-3.262076849496225,2,Done,C5_theta=45_a2=1.9_b2=3.4_z2=1.3_2.log
45,2.0,3.4,1.3,-3.383582865761128,2,Done,C5_theta=45_a2=2.0_b2=3.4_z2=1.3_2.log
45,2.1,3.4,1.3,-3.4075524927320657,2,Done,C5_theta=45_a2=2.1_b2=3.4_z2=1.3_2.log
30,-2.2,4.0,1.3,-1.4348693860665662,1,Done,C5_theta=30_a2=-2.2_b2=4.0_z2=1.3_2.log
30,-2.2,4.1,1.3,-1.5932867956144037,2,Done,C5_theta=30_a2=-2.2_b2=4.1_z2=1.3_2.log
30,-2.2,4.2,1.3,-1.650567163422238,2,Done,C5_theta=30_a2=-2.2_b2=4.2_z2=1.3_2.log
30,-2.1,4.0,1.3,-1.2901235369063215,1,Done,C5_theta=30_a2=-2.1_b2=4.0_z2=1.3_2.log
50,2.0,3.3,1.3,-3.564976553985616,1,Done,C5_theta=50_a2=2.0_b2=3.3_z2=1.3_2.log
50,2.0,3.4,1.3,-3.520755924284458,1,Done,C5_theta=50_a2=2.0_b2=3.4_z2=1.3_2.log
50,2.0,3.5,1.3,-3.403320565339527,2,Done,C5_theta=50_a2=2.0_b2=3.5_z2=1.3_2.log
35,-2.6,3.8,1.3,-1.521256805266603,2,Done,C5_theta=35_a2=-2.6_b2=3.8_z2=1.3_2.log
35,-2.6,3.9,1.3,-1.6257202774722828,2,Done,C5_theta=35_a2=-2.6_b2=3.9_z2=1.3_2.log
35,-2.6,4.0,1.3,-1.6531079514388691,1,Done,C5_theta=35_a2=-2.6_b2=4.0_z2=1.3_2.log
35,-2.5,3.8,1.3,-1.3898775465931976,1,Done,C5_theta=35_a2=-2.5_b2=3.8_z2=1.3_2.log
35,-2.4,3.8,1.3,-1.2002214342355728,2,Done,C5_theta=35_a2=-2.4_b2=3.8_z2=1.3_2.log
40,2.0,3.5,1.3,-2.879200367940939,2,Done,C5_theta=40_a2=2.0_b2=3.5_z2=1.3_2.log
40,2.1,3.5,1.3,-3.0327564574981807,1,Done,C5_theta=40_a2=2.1_b2=3.5_z2=1.3_2.log
40,2.2,3.5,1.3,-3.075464788111276,1,Done,C5_theta=40_a2=2.2_b2=3.5_z2=1.3_2.log
0,-1.9,4.4,1.3,-1.4028186853247462,2,Done,C5_theta=0_a2=-1.9_b2=4.4_z2=1.3_2.log
0,-1.9,4.5,1.3,-1.492815542005701,2,Done,C5_theta=0_a2=-1.9_b2=4.5_z2=1.3_2.log
0,-1.9,4.6,1.3,-1.4999308779079,1,Done,C5_theta=0_a2=-1.9_b2=4.6_z2=1.3_2.log
45,1.9,3.3,1.3,-3.1732728892820887,2,Done,C5_theta=45_a2=1.9_b2=3.3_z2=1.3_2.log
45,2.0,3.3,1.3,-3.387392478995025,1,Done,C5_theta=45_a2=2.0_b2=3.3_z2=1.3_2.log
45,2.1,3.3,1.3,-3.478613607701845,2,Done,C5_theta=45_a2=2.1_b2=3.3_z2=1.3_2.log
30,-2.3,4.0,1.3,-1.5387335862469629,2,Done,C5_theta=30_a2=-2.3_b2=4.0_z2=1.3_2.log
30,-2.3,4.1,1.3,-1.6349522046075435,2,Done,C5_theta=30_a2=-2.3_b2=4.1_z2=1.3_2.log
30,-2.3,4.2,1.3,-1.6512467567663407,2,Done,C5_theta=30_a2=-2.3_b2=4.2_z2=1.3_2.log
55,1.7,3.4,1.3,-3.533865235673148,1,Done,C5_theta=55_a2=1.7_b2=3.4_z2=1.3_2.log
55,1.6,3.3,1.3,-3.1366777611110592,2,Done,C5_theta=55_a2=1.6_b2=3.3_z2=1.3_2.log
55,1.6,3.4,1.3,-3.425429625116521,2,Done,C5_theta=55_a2=1.6_b2=3.4_z2=1.3_2.log
55,1.6,3.5,1.3,-3.5313269577309256,2,Done,C5_theta=55_a2=1.6_b2=3.5_z2=1.3_2.log
55,1.7,3.3,1.3,-3.358747902544565,1,Done,C5_theta=55_a2=1.7_b2=3.3_z2=1.3_2.log
55,1.7,3.5,1.3,-3.558626780286432,1,Done,C5_theta=55_a2=1.7_b2=3.5_z2=1.3_2.log
55,1.8,3.3,1.3,-3.495109590570792,2,Done,C5_theta=55_a2=1.8_b2=3.3_z2=1.3_2.log
55,1.8,3.4,1.3,-3.576526503049536,2,Done,C5_theta=55_a2=1.8_b2=3.4_z2=1.3_2.log
55,1.8,3.5,1.3,-3.5359366461780155,2,Done,C5_theta=55_a2=1.8_b2=3.5_z2=1.3_2.log
60,1.4,3.5,1.3,-3.491454972347128,1,Done,C5_theta=60_a2=1.4_b2=3.5_z2=1.3_2.log
60,1.3,3.4,1.3,-2.994704251090297,2,Done,C5_theta=60_a2=1.3_b2=3.4_z2=1.3_2.log
60,1.3,3.5,1.3,-3.36918276626966,1,Done,C5_theta=60_a2=1.3_b2=3.5_z2=1.3_2.log
60,1.3,3.6,1.3,-3.524277510397951,2,Done,C5_theta=60_a2=1.3_b2=3.6_z2=1.3_2.log
60,1.4,3.4,1.3,-3.2314267510082573,1,Done,C5_theta=60_a2=1.4_b2=3.4_z2=1.3_2.log
60,1.4,3.6,1.3,-3.5657647065381752,2,Done,C5_theta=60_a2=1.4_b2=3.6_z2=1.3_2.log
60,1.5,3.4,1.3,-3.3953756612027064,1,Done,C5_theta=60_a2=1.5_b2=3.4_z2=1.3_2.log
60,1.5,3.5,1.3,-3.55798421005602,2,Done,C5_theta=60_a2=1.5_b2=3.5_z2=1.3_2.log
60,1.5,3.6,1.3,-3.564386694590212,1,Done,C5_theta=60_a2=1.5_b2=3.6_z2=1.3_2.log
65,1.2,3.6,1.3,-3.546563528027036,2,Done,C5_theta=65_a2=1.2_b2=3.6_z2=1.3_2.log
65,1.1,3.5,1.3,-3.197481597599108,2,Done,C5_theta=65_a2=1.1_b2=3.5_z2=1.3_2.log
65,1.1,3.6,1.3,-3.484995384380454,1,Done,C5_theta=65_a2=1.1_b2=3.6_z2=1.3_2.log
65,1.1,3.7,1.3,-3.568737221386982,1,Done,C5_theta=65_a2=1.1_b2=3.7_z2=1.3_2.log
65,1.2,3.5,1.3,-3.345939168400946,2,Done,C5_theta=65_a2=1.2_b2=3.5_z2=1.3_2.log
65,1.2,3.7,1.3,-3.5703317242878256,2,Done,C5_theta=65_a2=1.2_b2=3.7_z2=1.3_2.log
65,1.3,3.5,1.3,-3.4521853965270566,1,Done,C5_theta=65_a2=1.3_b2=3.5_z2=1.3_2.log
65,1.3,3.6,1.3,-3.575352431827924,2,Done,C5_theta=65_a2=1.3_b2=3.6_z2=1.3_2.log
65,1.3,3.7,1.3,-3.5460608925204724,1,Done,C5_theta=65_a2=1.3_b2=3.7_z2=1.3_2.log
0,-2.0,4.4,1.3,-1.4137787750078132,1,Done,C5_theta=0_a2=-2.0_b2=4.4_z2=1.3_2.log
0,-2.0,4.5,1.3,-1.478720412356779,2,Done,C5_theta=0_a2=-2.0_b2=4.5_z2=1.3_2.log
0,-2.0,4.6,1.3,-1.4709901167079806,2,Done,C5_theta=0_a2=-2.0_b2=4.6_z2=1.3_2.log
70,1.0,3.7,1.3,-3.5771232650149614,2,Done,C5_theta=70_a2=1.0_b2=3.7_z2=1.3_2.log
70,0.9,3.6,1.3,-3.381710375964758,1,Done,C5_theta=70_a2=0.9_b2=3.6_z2=1.3_2.log
70,0.9,3.7,1.3,-3.560630419699009,2,Done,C5_theta=70_a2=0.9_b2=3.7_z2=1.3_2.log
70,0.9,3.8,1.3,-3.5615861174446763,1,Done,C5_theta=70_a2=0.9_b2=3.8_z2=1.3_2.log
70,1.0,3.6,1.3,-3.4589286189730046,2,Done,C5_theta=70_a2=1.0_b2=3.6_z2=1.3_2.log
70,1.0,3.8,1.3,-3.53730022542004,1,Done,C5_theta=70_a2=1.0_b2=3.8_z2=1.3_2.log
70,1.1,3.6,1.3,-3.514490236906568,2,Done,C5_theta=70_a2=1.1_b2=3.6_z2=1.3_2.log
70,1.1,3.7,1.3,-3.5760571255523246,1,Done,C5_theta=70_a2=1.1_b2=3.7_z2=1.3_2.log
70,1.1,3.8,1.3,-3.500604068147368,2,Done,C5_theta=70_a2=1.1_b2=3.8_z2=1.3_2.log
75,0.7,3.7,1.3,-3.5159328823938267,2,Done,C5_theta=75_a2=0.7_b2=3.7_z2=1.3_2.log
75,0.6,3.6,1.3,-3.1451152605586685,1,Done,C5_theta=75_a2=0.6_b2=3.6_z2=1.3_2.log
75,0.6,3.7,1.3,-3.4786826337804087,1,Done,C5_theta=75_a2=0.6_b2=3.7_z2=1.3_2.log
75,0.6,3.8,1.3,-3.579714881372638,2,Done,C5_theta=75_a2=0.6_b2=3.8_z2=1.3_2.log
75,0.7,3.6,1.3,-3.239664702297887,2,Done,C5_theta=75_a2=0.7_b2=3.6_z2=1.3_2.log
75,0.7,3.8,1.3,-3.577759560139384,2,Done,C5_theta=75_a2=0.7_b2=3.8_z2=1.3_2.log
75,0.8,3.6,1.3,-3.323778652731562,1,Done,C5_theta=75_a2=0.8_b2=3.6_z2=1.3_2.log
75,0.8,3.7,1.3,-3.5427758776640985,1,Done,C5_theta=75_a2=0.8_b2=3.7_z2=1.3_2.log
75,0.8,3.8,1.3,-3.566958230541786,1,Done,C5_theta=75_a2=0.8_b2=3.8_z2=1.3_2.log
55,1.9,3.3,1.3,-3.564053486770717,1,Done,C5_theta=55_a2=1.9_b2=3.3_z2=1.3_2.log
55,1.9,3.4,1.3,-3.567232452391181,1,Done,C5_theta=55_a2=1.9_b2=3.4_z2=1.3_2.log
55,1.9,3.5,1.3,-3.4749037685833173,2,Done,C5_theta=55_a2=1.9_b2=3.5_z2=1.3_2.log
60,1.6,3.4,1.3,-3.5013526875700336,2,Done,C5_theta=60_a2=1.6_b2=3.4_z2=1.3_2.log
60,1.6,3.5,1.3,-3.5801196252723457,1,Done,C5_theta=60_a2=1.6_b2=3.5_z2=1.3_2.log
60,1.6,3.6,1.3,-3.5290823544637533,2,Done,C5_theta=60_a2=1.6_b2=3.6_z2=1.3_2.log
65,1.4,3.5,1.3,-3.522551230387762,1,Done,C5_theta=65_a2=1.4_b2=3.5_z2=1.3_2.log
65,1.4,3.6,1.3,-3.576227808254771,2,Done,C5_theta=65_a2=1.4_b2=3.6_z2=1.3_2.log
65,1.4,3.7,1.3,-3.5022757547849324,1,Done,C5_theta=65_a2=1.4_b2=3.7_z2=1.3_2.log
0,-2.1,4.4,1.3,-1.41868151059316,2,Done,C5_theta=0_a2=-2.1_b2=4.4_z2=1.3_2.log
0,-2.1,4.5,1.3,-1.4597407449473394,2,Done,C5_theta=0_a2=-2.1_b2=4.5_z2=1.3_2.log
0,-2.1,4.6,1.3,-1.438283040508395,2,Done,C5_theta=0_a2=-2.1_b2=4.6_z2=1.3_2.log
70,1.0,3.5,1.3,-3.110994404327357,1,Done,C5_theta=70_a2=1.0_b2=3.5_z2=1.3_2.log
70,1.1,3.5,1.3,-3.250813044971437,2,Done,C5_theta=70_a2=1.1_b2=3.5_z2=1.3_2.log
70,1.2,3.5,1.3,-3.365418961329852,2,Done,C5_theta=70_a2=1.2_b2=3.5_z2=1.3_2.log
70,1.2,3.6,1.3,-3.551205219540861,2,Done,C5_theta=70_a2=1.2_b2=3.6_z2=1.3_2.log
70,1.2,3.7,1.3,-3.560844400621136,1,Done,C5_theta=70_a2=1.2_b2=3.7_z2=1.3_2.log
75,0.9,3.6,1.3,-3.397782789586927,1,Done,C5_theta=75_a2=0.9_b2=3.6_z2=1.3_2.log
75,0.9,3.7,1.3,-3.561422337341355,2,Done,C5_theta=75_a2=0.9_b2=3.7_z2=1.3_2.log
75,0.9,3.8,1.3,-3.549083608202636,2,Done,C5_theta=75_a2=0.9_b2=3.8_z2=1.3_2.log
80,0.0,3.8,1.3,-3.497198571320041,2,Done,C5_theta=80_a2=0.0_b2=3.8_z2=1.3_2.log
80,-0.1,3.7,1.3,-3.147089407008025,1,Done,C5_theta=80_a2=-0.1_b2=3.7_z2=1.3_2.log
80,-0.1,3.8,1.3,-3.441006933382596,1,Done,C5_theta=80_a2=-0.1_b2=3.8_z2=1.3_2.log
80,-0.1,3.9,1.3,-3.513609212910524,1,Done,C5_theta=80_a2=-0.1_b2=3.9_z2=1.3_2.log
80,0.0,3.7,1.3,-3.238161815854255,2,Done,C5_theta=80_a2=0.0_b2=3.7_z2=1.3_2.log
80,0.0,3.9,1.3,-3.5443979910342023,2,Done,C5_theta=80_a2=0.0_b2=3.9_z2=1.3_2.log
80,0.1,3.7,1.3,-3.3040284030139446,2,Done,C5_theta=80_a2=0.1_b2=3.7_z2=1.3_2.log
80,0.1,3.8,1.3,-3.5329409134574234,1,Done,C5_theta=80_a2=0.1_b2=3.8_z2=1.3_2.log
80,0.1,3.9,1.3,-3.559061644686153,1,Done,C5_theta=80_a2=0.1_b2=3.9_z2=1.3_2.log
60,1.7,3.4,1.3,-3.5585853646189207,1,Done,C5_theta=60_a2=1.7_b2=3.4_z2=1.3_2.log
60,1.7,3.5,1.3,-3.565284033873468,2,Done,C5_theta=60_a2=1.7_b2=3.5_z2=1.3_2.log
60,1.7,3.6,1.3,-3.4684893613448367,2,Done,C5_theta=60_a2=1.7_b2=3.6_z2=1.3_2.log
65,1.3,3.4,1.3,-3.1108463119308,1,Done,C5_theta=65_a2=1.3_b2=3.4_z2=1.3_2.log
65,1.4,3.4,1.3,-3.283319317997666,2,Done,C5_theta=65_a2=1.4_b2=3.4_z2=1.3_2.log
65,1.5,3.4,1.3,-3.4127125074737705,2,Done,C5_theta=65_a2=1.5_b2=3.4_z2=1.3_2.log
65,1.5,3.5,1.3,-3.5617944507539505,1,Done,C5_theta=65_a2=1.5_b2=3.5_z2=1.3_2.log
65,1.5,3.6,1.3,-3.5545253749151016,1,Done,C5_theta=65_a2=1.5_b2=3.6_z2=1.3_2.log
85,-0.4,3.7,1.3,-3.253269119100878,2,Done,C5_theta=85_a2=-0.4_b2=3.7_z2=1.3_2.log
85,-0.5,3.6,1.3,-2.621045263978885,2,Done,C5_theta=85_a2=-0.5_b2=3.6_z2=1.3_2.log
85,-0.5,3.7,1.3,-3.1811983405495994,1,Done,C5_theta=85_a2=-0.5_b2=3.7_z2=1.3_2.log
85,-0.5,3.8,1.3,-3.436011953803245,2,Done,C5_theta=85_a2=-0.5_b2=3.8_z2=1.3_2.log
85,-0.4,3.6,1.3,-2.7166627277620137,1,Done,C5_theta=85_a2=-0.4_b2=3.6_z2=1.3_2.log
85,-0.4,3.8,1.3,-3.490102688287152,2,Done,C5_theta=85_a2=-0.4_b2=3.8_z2=1.3_2.log
85,-0.3,3.6,1.3,-2.77851513341011,1,Done,C5_theta=85_a2=-0.3_b2=3.6_z2=1.3_2.log
85,-0.3,3.7,1.3,-3.3000186141289305,2,Done,C5_theta=85_a2=-0.3_b2=3.7_z2=1.3_2.log
85,-0.3,3.8,1.3,-3.5246684490848565,2,Done,C5_theta=85_a2=-0.3_b2=3.8_z2=1.3_2.log
70,1.3,3.5,1.3,-3.455864487666986,2,Done,C5_theta=70_a2=1.3_b2=3.5_z2=1.3_2.log
70,1.3,3.6,1.3,-3.570400122902356,2,Done,C5_theta=70_a2=1.3_b2=3.6_z2=1.3_2.log
70,1.3,3.7,1.3,-3.53260958820465,1,Done,C5_theta=70_a2=1.3_b2=3.7_z2=1.3_2.log
75,1.0,3.6,1.3,-3.46180763488519,2,Done,C5_theta=75_a2=1.0_b2=3.6_z2=1.3_2.log
75,1.0,3.7,1.3,-3.571773114788812,2,Done,C5_theta=75_a2=1.0_b2=3.7_z2=1.3_2.log
75,1.0,3.8,1.3,-3.5243622242560377,2,Done,C5_theta=75_a2=1.0_b2=3.8_z2=1.3_2.log
80,0.2,3.7,1.3,-3.352591401897371,2,Done,C5_theta=80_a2=0.2_b2=3.7_z2=1.3_2.log
80,0.2,3.8,1.3,-3.5543264542648103,2,Done,C5_theta=80_a2=0.2_b2=3.8_z2=1.3_2.log
80,0.2,3.9,1.3,-3.5615848624292994,1,Done,C5_theta=80_a2=0.2_b2=3.9_z2=1.3_2.log
90,-0.6,3.7,1.3,-3.422428244826733,2,Done,C5_theta=90_a2=-0.6_b2=3.7_z2=1.3_2.log
90,-0.7,3.6,1.3,-3.026133089471841,1,Done,C5_theta=90_a2=-0.7_b2=3.6_z2=1.3_2.log
90,-0.7,3.7,1.3,-3.4072349727066467,2,Done,C5_theta=90_a2=-0.7_b2=3.7_z2=1.3_2.log
90,-0.7,3.8,1.3,-3.537494753531064,2,Done,C5_theta=90_a2=-0.7_b2=3.8_z2=1.3_2.log
90,-0.6,3.6,1.3,-3.029116899488145,2,Done,C5_theta=90_a2=-0.6_b2=3.6_z2=1.3_2.log
90,-0.6,3.8,1.3,-3.559616363563692,1,Done,C5_theta=90_a2=-0.6_b2=3.8_z2=1.3_2.log
90,-0.5,3.6,1.3,-3.01176624801883,1,Done,C5_theta=90_a2=-0.5_b2=3.6_z2=1.3_2.log
90,-0.5,3.7,1.3,-3.421861603288562,1,Done,C5_theta=90_a2=-0.5_b2=3.7_z2=1.3_2.log
90,-0.5,3.8,1.3,-3.5695059211429907,2,Done,C5_theta=90_a2=-0.5_b2=3.8_z2=1.3_2.log
65,1.6,3.4,1.3,-3.5029898611392127,2,Done,C5_theta=65_a2=1.6_b2=3.4_z2=1.3_2.log
65,1.6,3.5,1.3,-3.573248390777735,2,Done,C5_theta=65_a2=1.6_b2=3.5_z2=1.3_2.log
65,1.6,3.6,1.3,-3.5133054980251472,1,Done,C5_theta=65_a2=1.6_b2=3.6_z2=1.3_2.log
85,-0.4,3.9,1.3,-3.521566667201114,1,Done,C5_theta=85_a2=-0.4_b2=3.9_z2=1.3_2.log
85,-0.3,3.9,1.3,-3.5466494969005,2,Done,C5_theta=85_a2=-0.3_b2=3.9_z2=1.3_2.log
85,-0.2,3.7,1.3,-3.328201970711234,2,Done,C5_theta=85_a2=-0.2_b2=3.7_z2=1.3_2.log
85,-0.2,3.8,1.3,-3.544138201905298,2,Done,C5_theta=85_a2=-0.2_b2=3.8_z2=1.3_2.log
85,-0.2,3.9,1.3,-3.559871132601984,1,Done,C5_theta=85_a2=-0.2_b2=3.9_z2=1.3_2.log
70,1.4,3.5,1.3,-3.5219732936966466,1,Done,C5_theta=70_a2=1.4_b2=3.5_z2=1.3_2.log
70,1.4,3.6,1.3,-3.5717160113854334,2,Done,C5_theta=70_a2=1.4_b2=3.6_z2=1.3_2.log
70,1.4,3.7,1.3,-3.4919795707101,1,Done,C5_theta=70_a2=1.4_b2=3.7_z2=1.3_2.log
75,1.1,3.6,1.3,-3.5141507540101884,2,Done,C5_theta=75_a2=1.1_b2=3.6_z2=1.3_2.log
75,1.1,3.7,1.3,-3.572660413905396,2,Done,C5_theta=75_a2=1.1_b2=3.7_z2=1.3_2.log
75,1.1,3.8,1.3,-3.4925054240593454,1,Done,C5_theta=75_a2=1.1_b2=3.8_z2=1.3_2.log
80,0.3,3.7,1.3,-3.39094920567004,2,Done,C5_theta=80_a2=0.3_b2=3.7_z2=1.3_2.log
80,0.3,3.8,1.3,-3.566353938411339,2,Done,C5_theta=80_a2=0.3_b2=3.8_z2=1.3_2.log
80,0.3,3.9,1.3,-3.5549075284943683,1,Done,C5_theta=80_a2=0.3_b2=3.9_z2=1.3_2.log
90,-0.7,3.9,1.3,-3.497926482959884,2,Done,C5_theta=90_a2=-0.7_b2=3.9_z2=1.3_2.log
90,-0.6,3.9,1.3,-3.523806877899915,2,Done,C5_theta=90_a2=-0.6_b2=3.9_z2=1.3_2.log
90,-0.5,3.9,1.3,-3.539674095751252,2,Done,C5_theta=90_a2=-0.5_b2=3.9_z2=1.3_2.log
85,-0.1,3.7,1.3,-3.3444833451794693,1,Done,C5_theta=85_a2=-0.1_b2=3.7_z2=1.3_2.log
85,-0.1,3.8,1.3,-3.5537610677274643,2,Done,C5_theta=85_a2=-0.1_b2=3.8_z2=1.3_2.log
85,-0.1,3.9,1.3,-3.564034661452752,1,Done,C5_theta=85_a2=-0.1_b2=3.9_z2=1.3_2.log
75,1.2,3.6,1.3,-3.552769601941691,1,Done,C5_theta=75_a2=1.2_b2=3.6_z2=1.3_2.log
75,1.2,3.7,1.3,-3.5629515792097664,1,Done,C5_theta=75_a2=1.2_b2=3.7_z2=1.3_2.log
75,1.2,3.8,1.3,-3.453557133369032,1,Done,C5_theta=75_a2=1.2_b2=3.8_z2=1.3_2.log
80,0.4,3.7,1.3,-3.424586251712753,2,Done,C5_theta=80_a2=0.4_b2=3.7_z2=1.3_2.log
80,0.4,3.8,1.3,-3.5718214330554474,1,Done,C5_theta=80_a2=0.4_b2=3.8_z2=1.3_2.log
80,0.4,3.9,1.3,-3.5422839098318946,1,Done,C5_theta=80_a2=0.4_b2=3.9_z2=1.3_2.log
10,-1.5,4.3,1.3,-1.356113116038614,1,Done,C5_theta=10_a2=-1.5_b2=4.3_z2=1.3_2.log
10,-1.6,4.2,1.3,-1.099688057161984,2,Done,C5_theta=10_a2=-1.6_b2=4.2_z2=1.3_2.log
10,-1.6,4.3,1.3,-1.429435776983155,1,Done,C5_theta=10_a2=-1.6_b2=4.3_z2=1.3_2.log
10,-1.5,4.2,1.3,-0.962148532824358,1,Done,C5_theta=10_a2=-1.5_b2=4.2_z2=1.3_2.log
10,-1.4,4.2,1.3,-0.8027384024462663,2,Done,C5_theta=10_a2=-1.4_b2=4.2_z2=1.3_2.log
85,0.0,3.7,1.3,-3.3555839970795205,2,Done,C5_theta=85_a2=0.0_b2=3.7_z2=1.3_2.log
85,0.0,3.8,1.3,-3.557567543408368,2,Done,C5_theta=85_a2=0.0_b2=3.8_z2=1.3_2.log
85,0.0,3.9,1.3,-3.56202286441112,2,Done,C5_theta=85_a2=0.0_b2=3.9_z2=1.3_2.log
15,-1.7,4.2,1.3,-1.3101680888503324,2,Done,C5_theta=15_a2=-1.7_b2=4.2_z2=1.3_2.log
15,-1.8,4.1,1.3,-1.072856357059209,2,Done,C5_theta=15_a2=-1.8_b2=4.1_z2=1.3_2.log
15,-1.8,4.2,1.3,-1.4127590712305391,2,Done,C5_theta=15_a2=-1.8_b2=4.2_z2=1.3_2.log
15,-1.7,4.1,1.3,-0.8874265245394781,2,Done,C5_theta=15_a2=-1.7_b2=4.1_z2=1.3_2.log
15,-1.6,4.1,1.3,-0.6670814081298886,2,Done,C5_theta=15_a2=-1.6_b2=4.1_z2=1.3_2.log
15,-1.6,4.2,1.3,-1.1839563750254456,1,Done,C5_theta=15_a2=-1.6_b2=4.2_z2=1.3_2.log
80,0.5,3.7,1.3,-3.4558920981216943,1,Done,C5_theta=80_a2=0.5_b2=3.7_z2=1.3_2.log
80,0.5,3.8,1.3,-3.5737654590338934,1,Done,C5_theta=80_a2=0.5_b2=3.8_z2=1.3_2.log
80,0.5,3.9,1.3,-3.525677485187771,2,Done,C5_theta=80_a2=0.5_b2=3.9_z2=1.3_2.log
10,-1.7,4.3,1.3,-1.4882554268406238,2,Done,C5_theta=10_a2=-1.7_b2=4.3_z2=1.3_2.log
85,0.1,3.7,1.3,-3.367035427087103,2,Done,C5_theta=85_a2=0.1_b2=3.7_z2=1.3_2.log
85,0.1,3.8,1.3,-3.558636820438551,1,Done,C5_theta=85_a2=0.1_b2=3.8_z2=1.3_2.log
85,0.1,3.9,1.3,-3.556671459140489,1,Done,C5_theta=85_a2=0.1_b2=3.9_z2=1.3_2.log
15,-1.9,4.2,1.3,-1.4929109235235956,2,Done,C5_theta=15_a2=-1.9_b2=4.2_z2=1.3_2.log
15,-1.9,4.3,1.3,-1.6198085057840217,1,Done,C5_theta=15_a2=-1.9_b2=4.3_z2=1.3_2.log
15,-1.9,4.4,1.3,-1.6501285339618337,2,Done,C5_theta=15_a2=-1.9_b2=4.4_z2=1.3_2.log
80,0.4,3.6,1.3,-3.0156794003851246,2,Done,C5_theta=80_a2=0.4_b2=3.6_z2=1.3_2.log
80,0.5,3.6,1.3,-3.0912096414976986,2,Done,C5_theta=80_a2=0.5_b2=3.6_z2=1.3_2.log
80,0.6,3.6,1.3,-3.168595429713605,1,Done,C5_theta=80_a2=0.6_b2=3.6_z2=1.3_2.log
80,0.6,3.7,1.3,-3.4863583361147903,2,Done,C5_theta=80_a2=0.6_b2=3.7_z2=1.3_2.log
80,0.6,3.8,1.3,-3.573609209008282,1,Done,C5_theta=80_a2=0.6_b2=3.8_z2=1.3_2.log
